date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,electoral_district,region,electoral_district_id,bus_distance
28/08/2014,"46 Kilnavara Heights, Cavan",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ99bS6TMMXkgR70Po4BDEy_k,"https://maps.googleapis.com/maps/api/geocode/json?address=46+Kilnavara+Heights,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.985498,-7.3663028000000015,"46 Kilnavara Heights, Lurganboy, Cavan, Co. Cavan, H12 A295, Ireland",H12 A295,ROOFTOP,Cavan Urban,Border,32001,0.5450153094325946
28/08/2014,"5 Staghall Ballyamannon, Belturbet",Cavan,82000.0,No,Second-Hand Dwelling house /Apartment,,ChIJey-07msTXkgRBZJYL4ED1BE,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Staghall+Ballyamannon,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0984,-7.4590299999999985,"Kilconny, Staghall, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.21853343614952325
28/08/2014,"Apartment 35 Cluain Aoibhinn Court, Swellan Lower, Cavan",Cavan,30837.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,ChIJhZ0dRrUNXkgRGuBUmnOPLbI,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+35+Cluain+Aoibhinn+Court,+Swellan+Lower,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.99007390000001,-7.3780944,"35 Cluain Aoibhinn, Swellan Lower, Cavan, Co. Cavan, H12 N290, Ireland",H12 N290,ROOFTOP,Cavan Rural,Border,32048,0.9484852735500432
28/08/2014,"Pollereagh, Mountnugent",Cavan,20000.0,No,Second-Hand Dwelling house /Apartment,,ChIJuZV3ZCsKXkgRUKZ6h-CRBNw,"https://maps.googleapis.com/maps/api/geocode/json?address=Pollereagh,+Mountnugent,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.90262380000001,-7.3303081999999975,"Pollareagh, Co. Cavan, Ireland",,APPROXIMATE,Derrin,Border,32058,3.251325627305268
28/08/2014,"Stramaquerty, Virginia",Cavan,120000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ-VN5L_j9XUgR9UDH6-gQbCQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Stramaquerty,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8735872,-7.093781699999999,"Stramaquerty, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,1.6246458306499112
29/08/2014,"103 The Drumlins, Virginia",Cavan,148000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJ_enmddb9XUgRQVvBoBKS8Cc,"https://maps.googleapis.com/maps/api/geocode/json?address=103+The+Drumlins,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.83832460000001,-7.076213900000001,"103 The Drumlins, Rahardrum, Virginia, Co. Cavan, A82 T8P2, Ireland",A82 T8P2,ROOFTOP,Virginia,Border,32034,0.5406266452671658
29/08/2014,"2 Bramble Rise, Killynebber, Cavan",Cavan,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB96xdyoMXkgRfmO29qsE2GU,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Bramble+Rise,+Killynebber,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.98773900000001,-7.346919999999999,"2 Bramble Rise, Killynebber, Cavan, Co. Cavan, H12 YX39, Ireland",H12 YX39,ROOFTOP,Cavan Rural,Border,32048,0.5818205531148787
29/08/2014,"4 Drumrane Grove, Drung, Cavan",Cavan,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJEw43JEgFXkgRbFdsrkTcwIc,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Drumrane+Grove,+Drung,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0340806,-7.213523799999999,"4, Aghnadaragan, Drumrane Grove, Co. Cavan, H12 A020, Ireland",H12 A020,ROOFTOP,Drung,Border,32061,1.0068501761031436
29/08/2014,"49 Riverrun, Belturbet",Cavan,70000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJCRNCeHETXkgR4HYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=49+Riverrun,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10190559999999,-7.449667899999999,"Kilconny, Belturbet, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.005848956715348603
29/08/2014,"5 Connelly Street, Cavan",Cavan,55000.0,No,Second-Hand Dwelling house /Apartment,,ChIJJXk0bi0MXkgRDuqTeDNbtBw,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Connelly+Street,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9884868,-7.3604244,"5 James Connolly St, Townparks, Cavan, H12 PD61, Ireland",H12 PD61,ROOFTOP,Cavan Urban,Border,32001,0.2276303368405896
29/08/2014,"Apt 1 Block 1, Woodford Meadows, Ballyconnell",Cavan,49000.0,No,Second-Hand Dwelling house /Apartment,,ChIJxzEzfYtrXkgR9NH7TKqpTq4,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+1+Block+1,+Woodford+Meadows,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1133086,-7.5842512000000015,"National School, Cullyleenan, Ballyconnell, Co. Cavan, H14 P031, Ireland",H14 P031,GEOMETRIC_CENTER,Ballyconnell,Border,32015,0.2469380338093759
01/09/2014,"6 Kempton Court, Cavan Town, Cavan",Cavan,20000.0,No,Second-Hand Dwelling house /Apartment,,ChIJGbBUA9YNXkgRbIR2ryDyND4,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Kempton+Court,+Cavan+Town,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.99728,-7.349769999999999,"Drumalee, Kempton Court, Co. Cavan, Ireland",,APPROXIMATE,Cavan Rural,Border,32048,0.66746366567661
01/09/2014,"Apartment 6 Block 1 Canal Bank Walk, Castelford, Ballyconnell",Cavan,45000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ElNBcGFydG1lbnQgNiBCbG9jayAxLCBDYW5hbCBCYW5rIFdhbGssIENhc3RsZWZvcmRlLCBCYWxseWNvbm5lbGwsIENvLiBDYXZhbiwgSXJlbGFuZCIvGi0KFgoUChIJXfYb1o1rXkgRrpyV368TOtgSE0FwYXJ0bWVudCA2IEJsb2NrIDE,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+6+Block+1+Canal+Bank+Walk,+Castelford,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1167948,-7.580651500000001,"Apartment 6 Block 1, Canal Bank Walk, Castleforde, Doon, Ballyconnell, Co. Cavan, Ireland",,ROOFTOP,Ballyconnell,Border,32015,0.20480130603030172
01/09/2014,"The Paddock, Farnham, Cavan",Cavan,165000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBYyomtINXkgRIrKfUkWFjXQ,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Paddock,+Farnham,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9926782,-7.361883700000001,"Farnham St, Cavan, Ireland",,GEOMETRIC_CENTER,Cavan Urban,Border,32001,0.19588184372941253
02/09/2014,"139 The Drumlins, Virginia, Cavan",Cavan,130000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn0DWdtb9XUgRYJDakZtN71Y,"https://maps.googleapis.com/maps/api/geocode/json?address=139+The+Drumlins,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8385012,-7.0766239,"139 The Drumlins, Rahardrum, Virginia, Co. Cavan, A82 K6V6, Ireland",A82 K6V6,ROOFTOP,Virginia,Border,32034,0.5436535607299624
02/09/2014,"Carnin, Ballyjamesduff, Cavan",Cavan,58500.0,No,Second-Hand Dwelling house /Apartment,,ChIJMXlOPc7iXUgRAHBmo3_72f0,"https://maps.googleapis.com/maps/api/geocode/json?address=Carnin,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8382464,-7.197841900000001,"Carnin, Kildorough, Co. Cavan, Ireland",,APPROXIMATE,Castlerahan,Border,32030,2.9170760902558794
03/09/2014,"12 St Michaels Close, Station Rd, Cootehill",Cavan,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJQ0oEAOAcXkgRvFFxyYT1hBs,"https://maps.googleapis.com/maps/api/geocode/json?address=12+St+Michaels+Close,+Station+Rd,+Cootehill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.07327950000001,-7.0771696,"12 St Michaels Cl, Drumaveil North, Cootehill, Co. Cavan, H16 XD89, Ireland",H16 XD89,ROOFTOP,Cootehill Urban,Border,32051,0.2414416568166512
03/09/2014,"2 John Paul Ave, Cavan, Cavan",Cavan,25000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9cd_fy4MXkgR26yJ06cKREc,"https://maps.googleapis.com/maps/api/geocode/json?address=2+John+Paul+Ave,+Cavan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9851912,-7.3572701,"2 John Paul Ave, Tullymongan Upper, Cavan, Co. Cavan, H12 Y046, Ireland",H12 Y046,ROOFTOP,Cavan Urban,Border,32001,0.2690569870690323
03/09/2014,"3 Deerpark Place, Virginia",Cavan,110000.0,No,Second-Hand Dwelling house /Apartment,,ChIJzZKvBM_9XUgRJx9_LbbMCSk,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Deerpark+Place,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8402913,-7.0935767000000025,"3 Deerpark Pl, Virginia, Co. Cavan, A82 EP11, Ireland",A82 EP11,ROOFTOP,Virginia,Border,32034,0.9355898301439768
03/09/2014,"3 The Paddocks, Butlersbridge, Cavan",Cavan,230000.0,No,Second-Hand Dwelling house /Apartment,,ChIJobp0FxASXkgRgOQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=3+The+Paddocks,+Butlersbridge,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0452119,-7.3769588000000015,"Derrygarra Lower, Butlers Bridge, Co. Cavan, Ireland",,APPROXIMATE,Butler's Bridge,Border,32044,0.2388033710034184
03/09/2014,"Apartment 36, Cluain Aoibhinn Court, Swellan Lower",Cavan,29000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJNe1YRrUNXkgRHGeKToo01xk,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+36,+Cluain+Aoibhinn+Court,+Swellan+Lower,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9902284,-7.3782179,"36 Cluain Aoibhinn, Swellan Lower, Cavan, Co. Cavan, H12 D264, Ireland",H12 D264,ROOFTOP,Cavan Rural,Border,32048,0.9559888300285296
03/09/2014,"Corbeagh, Cootehill, Cavan",Cavan,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ7cP7FvIcXkgRQAzfN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=Corbeagh,+Cootehill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0815677,-7.107131699999999,"Corbeagh, Fairgreen, Co. Cavan, Ireland",,APPROXIMATE,Ashfield,Border,32037,1.6190990813086776
03/09/2014,"Granard St, Ballyjamesduff, Cavan",Cavan,42000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Q3mKaniXUgRvknPk9lIIyA,"https://maps.googleapis.com/maps/api/geocode/json?address=Granard+St,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8635621,-7.207786800000001,"Granard St, Cornahilt, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.16008058842353473
03/09/2014,"No 32 Riverrun, Belturbet",Cavan,60000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJCRNCeHETXkgR4HYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=No+32+Riverrun,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10190559999999,-7.449667899999999,"Kilconny, Belturbet, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.005848956715348603
04/09/2014,"16 Cul Lana, Kilnaleck, Cavan",Cavan,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJr-kvFv7hXUgR5iOjjYWAMfo,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Cul+Lana,+Kilnaleck,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.860962,-7.318028099999998,"16 Cul Lana, Coolkill, Kilnaleck, Co. Cavan, A82 A7Y7, Ireland",A82 A7Y7,ROOFTOP,Kilnaleck,Border,32068,0.1974114094308549
04/09/2014,"Apartment 29 Cluain Aoibhinn Court, Swellan Lower, Cavan",Cavan,29074.88,Yes,New Dwelling house /Apartment,less than 38 sq metres,ChIJBVloTLUNXkgRIyLfXLOmGRM,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+29+Cluain+Aoibhinn+Court,+Swellan+Lower,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9896257,-7.377799499999999,"29 Cluain Aoibhinn, Swellan Lower, Cavan, Co. Cavan, H12 RP48, Ireland",H12 RP48,ROOFTOP,Cavan Rural,Border,32048,0.9326978493793616
05/09/2014,"22 Maple Avenue, The Gallops, Latt",Cavan,70000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ_fPY5eANXkgRo3hdtxuuZwU,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Maple+Avenue,+The+Gallops,+Latt,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.01461170000001,-7.3590652,"22 Maple Ave, The Gallops, Co. Cavan, H12 XV09, Ireland",H12 XV09,ROOFTOP,Cavan Rural,Border,32048,0.244875438182821
05/09/2014,"28 Twinoaks, Bailieborough, Cavan",Cavan,82000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj-KxSoWqYEgRdnRWxqdMsAo,"https://maps.googleapis.com/maps/api/geocode/json?address=28+Twinoaks,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.91571679999999,-6.9654103,"28 Twin Oaks, Tanderagee, Bailieborough, Co. Cavan, A82 D280, Ireland",A82 D280,ROOFTOP,Bailieborough,Border,32002,0.26508447955780234
05/09/2014,"Carrickacreeney, Shercock",Cavan,250000.0,No,Second-Hand Dwelling house /Apartment,,ChIJf3OV_0epYEgR0CEyl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrickacreeney,+Shercock,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9950108,-6.8979854000000005,"Lisdrumskea, Shercock, Co. Cavan, Ireland",,APPROXIMATE,Shercock,Border,32011,0.010289283237296148
05/09/2014,"Garrymore, Ballinagh, Cavan",Cavan,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJv8VYeWoLXkgRQjbHGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Garrymore,+Ballinagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92429179999999,-7.421458699999999,"Garrymore, Co. Cavan, Ireland",,APPROXIMATE,Bellananagh,Border,32041,1.080062964694352
08/09/2014,"Garrysallagh, Mountnugent",Cavan,68000.0,No,Second-Hand Dwelling house /Apartment,,ChIJyX3eG8njXUgRnfAaSaooolU,"https://maps.googleapis.com/maps/api/geocode/json?address=Garrysallagh,+Mountnugent,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8116747,-7.274709799999997,"Garrysallagh, Co. Cavan, Ireland",,APPROXIMATE,Kilbride,Border,32031,1.3890109034857565
08/09/2014,"Lissowen, Drumroragh, Crosserlough",Cavan,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkXEFY2jiXUgRoq6bfTqkS-0,"https://maps.googleapis.com/maps/api/geocode/json?address=Lissowen,+Drumroragh,+Crosserlough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8457433,-7.265840499999999,"Lissowen, Drumroragh, Co. Cavan, Ireland",,ROOFTOP,Kilnaleck,Border,32068,3.143214398807199
09/09/2014,"10 Kemptom Court, Drumalee, Cavan",Cavan,22000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ35RtlNcNXkgRjnccvAqpQ88,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Kemptom+Court,+Drumalee,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9998993,-7.3537862999999986,"Drumalee, Co. Cavan, Ireland",,APPROXIMATE,Cavan Rural,Border,32048,0.30931968704594737
09/09/2014,50 Carrickfern,Cavan,95000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1d8cItANXkgRNRIF7Ceva9I,"https://maps.googleapis.com/maps/api/geocode/json?address=50+Carrickfern,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.99976940000001,-7.364177100000001,"50 Carrickfern, Keadew, Cavan, Co. Cavan, H12 V489, Ireland",H12 V489,ROOFTOP,Cavan Rural,Border,32048,0.3180721584784219
09/09/2014,"7 River Runn, Lough Doohey, Belturbett",Cavan,87500.0,No,Second-Hand Dwelling house /Apartment,,ChIJAX8vAUUNXkgRzurYHbNIB7s,"https://maps.googleapis.com/maps/api/geocode/json?address=7+River+Runn,+Lough+Doohey,+Belturbett,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.01501999999999,-7.45348,"Inishconnell, Ran, Co. Cavan, Ireland",,APPROXIMATE,Killykeen,Border,32067,4.621646219602059
10/09/2014,"Corglass, Crubany, Cavan",Cavan,112000.0,No,Second-Hand Dwelling house /Apartment,,ChIJR0nP-wqqYEgRIw1eSt9tYjo,"https://maps.googleapis.com/maps/api/geocode/json?address=Corglass,+Crubany,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.94922279999999,-6.9832242,"Corglass, Lakeview, Co. Cavan, Ireland",,APPROXIMATE,Bailieborough,Border,32002,3.7813373893036593
10/09/2014,"Crossreagh, Virginia",Cavan,153970.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJU4Pd3kr-XUgRAn1ZuOAEk3s,"https://maps.googleapis.com/maps/api/geocode/json?address=Crossreagh,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8560835,-7.0225962,"Crossreagh, Mullagh, Co. Cavan, Ireland",,APPROXIMATE,Crossbane,Border,32004,0.5927135383345611
11/09/2014,"39 Rathdrum, Drumalee",Cavan,83000.0,No,Second-Hand Dwelling house /Apartment,,ChIJByvAr9cNXkgRY1t1n7YvBzo,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Rathdrum,+Drumalee,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.99974279999999,-7.3528505000000015,"39 Rathdrum, Drumalee, Cavan, Co. Cavan, H12 NW92, Ireland",H12 NW92,ROOFTOP,Cavan Rural,Border,32048,0.3727992010182929
12/09/2014,"5 The Lakelands, Virginia",Cavan,20000.0,No,Second-Hand Dwelling house /Apartment,,ChIJe8PRGdX9XUgRAbxyjDLEa3Y,"https://maps.googleapis.com/maps/api/geocode/json?address=5+The+Lakelands,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.83434000000001,-7.0758255000000005,"The Lakelands, Dublin Rd, Rahardrum, Virginia, Co. Cavan, Ireland",,ROOFTOP,Virginia,Border,32034,0.3175612883115285
12/09/2014,"Apartment 3 Abbeyway, Milltown, Belturbet",Cavan,46696.03,Yes,New Dwelling house /Apartment,less than 38 sq metres,ChIJM9IbIdQSXkgRsNkxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+3+Abbeyway,+Milltown,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0655727,-7.4775031,"Money, Milltown, Co. Cavan, Ireland",,APPROXIMATE,Milltown,Border,32072,3.701264210589681
12/09/2014,"Fairgreen, Belturbet",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ0xwIIHQTXkgRi3fX7DkMtvI,"https://maps.googleapis.com/maps/api/geocode/json?address=Fairgreen,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10035449999999,-7.441496799999999,"Fairgreen, Corporation Lands, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Belturbet Urban,Border,32042,0.20331224546370133
16/09/2014,"2 Griffith Park, Cootehill, Cavan",Cavan,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ0x2FP90cXkgRarR5tZb1_O0,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Griffith+Park,+Cootehill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.07106070000001,-7.0895850000000005,"2 Griffith Park, Magheranure, Cootehill, Co. Cavan, H16 EA25, Ireland",H16 EA25,ROOFTOP,Cootehill Urban,Border,32051,0.4522190809412372
16/09/2014,"Apartment 11, Block Number 3, Cluain Aoibhinn Ct, Swellan",Cavan,28545.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,ElZBcGFydG1lbnQgMTEsIEJsb2NrIE51bWJlciwgMyBDbHVhaW4gQW9pYmhpbm4sIFN3ZWxsYW4gTG93ZXIsIENhdmFuLCBIMTIgWDkwMywgSXJlbGFuZCI2GjQKFgoUChIJjW4NXDUMXkgRyGOD61RJHfMSGkFwYXJ0bWVudCAxMSwgQmxvY2sgTnVtYmVy,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+11,+Block+Number+3,+Cluain+Aoibhinn+Ct,+Swellan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9884721,-7.375652400000001,"Apartment 11, Block Number, 3 Cluain Aoibhinn, Swellan Lower, Cavan, Co. Cavan, H12 X903, Ireland",H12 X903,ROOFTOP,Cavan Rural,Border,32048,0.817600198080394
16/09/2014,"Clondargan, Stradone",Cavan,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ56MsmXsPXkgRpvBV7TF2uPU,"https://maps.googleapis.com/maps/api/geocode/json?address=Clondargan,+Stradone,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9904715,-7.2368136,"Clondargan, Caragh, Co. Cavan, Ireland",,APPROXIMATE,Stradone,Border,32077,2.6727975971542244
17/09/2014,"13 Cluain Mullach, Mullagh, Cavan",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJXe9CkvBVZ0gRqtuN4aJLDkg,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Cluain+Mullach,+Mullagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8090821,-6.9409984,"13 Cluain Mullach, Rosehill, Mullagh, Co. Cavan, A82 V9H3, Ireland",A82 V9H3,ROOFTOP,Mullagh,Border,32010,0.508088855405659
17/09/2014,"6 Derryoak, Ballyconnell, Cavan",Cavan,118500.0,No,Second-Hand Dwelling house /Apartment,,ChIJmbLf2oxrXkgRNx-KNvMcSYY,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Derryoak,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1154162,-7.5864717000000015,"6 Derryoak, Cullyleenan, Ballyconnell, Co. Cavan, H14 H523, Ireland",H14 H523,ROOFTOP,Ballyconnell,Border,32015,0.2715675255895213
17/09/2014,"Ballydurrow, Virginia",Cavan,100000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJlSZ4T-L7XUgReFqxsOJrts4,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballydurrow,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.77554,-7.06053,"Ballaghdorragh, Ballydurrow, Co. Cavan, Ireland",,APPROXIMATE,Munterconnaught,Border,32033,3.2145918876437425
17/09/2014,"Tanderagee, Bailieborough, Cavan",Cavan,125000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjzQZPpuqYEgRAPQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Tanderagee,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9156096,-6.9692941999999976,"Tanderagee, Bailieborough, Co. Cavan, Ireland",,APPROXIMATE,Bailieborough,Border,32002,0.05677986808740256
18/09/2014,"6 Bruce Hill Manor, Arva",Cavan,55360.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJmWcfZaV2XkgRT5kfKqNscz8,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Bruce+Hill+Manor,+Arva,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9218767,-7.574895599999999,"6 Bruce Manor, Drumalt, Ármhach, Co. Contae an Chabháin, H12 DK82, Ireland",H12 DK82,ROOFTOP,Arvagh,Border,32036,0.4486131048385826
18/09/2014,"Raclaghy, Mountnugent",Cavan,25000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIwiHNHzjXUgRIuZSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Raclaghy,+Mountnugent,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.7839912,-7.2241525000000015,"Raclaghy, Millbrook, Co. Cavan, Ireland",,APPROXIMATE,Kilbride,Border,32031,4.338528166746933
19/09/2014,"13 Stonebridge Court, Railway Rd, Cavan",Cavan,30500.0,No,Second-Hand Dwelling house /Apartment,,ChIJIXJH0zIMXkgRaEuHn5dN6U4,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Stonebridge+Court,+Railway+Rd,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.990129,-7.365122299999999,"Stonebridge Court, Railway Rd, Abbeyland, Cavan, Ireland",,ROOFTOP,Cavan Urban,Border,32001,0.10494252830280114
