date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,eircode,latitude,longitude,geocoding_url,formatted_address,place_id,electoral_district,region,electoral_district_id,bus_distance
20/03/2014,"36 Foxfield, Carrickmacross, Monaghan",Monaghan,110000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 X497,53.96740550000001,-6.7252337,"https://maps.googleapis.com/maps/api/geocode/json?address=36+Foxfield,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","36 Foxfield, Magheross, Carrickmacross, Co. Monaghan, A81 X497, Ireland",ChIJn5UXnz6yYEgR1QVswqWceiw,Carrickmacross Rural,Border,34007,0.9979716489622144
21/03/2014,"Dunaree, Laragh, Castleblayney",Monaghan,117600.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.0398647,-6.7775215,"https://maps.googleapis.com/maps/api/geocode/json?address=Dunaree,+Laragh,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Dunaree, Loughmourne, Co. Monaghan, Ireland",ChIJS6nE6divYEgRGMvX4uUZoms,Bocks,Border,34006,3.737989096127009
24/03/2014,"86 Foxfield Magherboy, Carrickmacross, Monaghan",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 Y668,53.9679365,-6.7262998,"https://maps.googleapis.com/maps/api/geocode/json?address=86+Foxfield+Magherboy,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","86 Foxfield, Kilmactrasna, Carrickmacross, Co. Monaghan, A81 Y668, Ireland",ChIJU0zTKDyyYEgRdABhVQx30os,Carrickmacross Rural,Border,34007,0.9762876390168542
25/03/2014,"Sheetrim, Tydavnit",Monaghan,85000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.28953079999999,-6.9995651999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Sheetrim,+Tydavnit,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Sheetrim, Co. Monaghan, Ireland",ChIJbeRTQu6eYEgRjtCgJerZYPM,Bellanode,Border,34048,3.9180166082072074
26/03/2014,"11 St Mc Cartans Villas, Carrickmacross, Monaghan",Monaghan,41000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 XK46,53.97455160000001,-6.7141322,"https://maps.googleapis.com/maps/api/geocode/json?address=11+St+Mc+Cartans+Villas,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","11 St Macartan's Villas, Drummond Otra, Carrickmacross, Co. Monaghan, A81 XK46, Ireland",ChIJm8bRMi6yYEgR-7vpTRRnASQ,Carrickmacross Urban,Border,34001,0.3368006359539072
28/03/2014,"16 Tobair An Radhairc, Corr An Tobair  Ballybay Road, Carrickmacross",Monaghan,162500.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,GEOMETRIC_CENTER,,53.9877346,-6.722712599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=16+Tobair+An+Radhairc,+Corr+An+Tobair+Ballybay+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corr An Tobair, Co. Monaghan, Ireland",ChIJFyrl_IixYEgRvjsKgPOqEZc,Carrickmacross Rural,Border,34007,0.4364340153513296
28/03/2014,"Kednaminsha, Inniskeen, Monaghan",Monaghan,215000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9910284,-6.607806099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Kednaminsha,+Inniskeen,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kednaminsha, Co. Monaghan, Ireland",ChIJoaGwy4K2YEgR8pZUu6fHACY,Kiltybegs,Border,34017,1.590924343429495
31/03/2014,"Corrygarry, Castleblayney, Monaghan",Monaghan,150000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.01792,-6.71784,"https://maps.googleapis.com/maps/api/geocode/json?address=Corrygarry,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisnagunnion, Corrygarry, Co. Monaghan, Ireland",ChIJvbTbh6ixYEgR_HQ_212nJ7A,Bocks,Border,34006,2.2011729785911824
04/04/2014,"22 Lake View, Castleblayney",Monaghan,42000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.12207040000001,-6.735365799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Lake+View,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Muckno St, Black Island, Castleblayney, Co. Monaghan, Ireland",ChIJpULYEam7YEgRuhKYDU2iaq0,Castleblayney Urban,Border,34002,0.3508309816824765
04/04/2014,"25 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=25+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"26 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=26+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"27 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=27+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"28 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=28+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"29 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=29+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"30 An Crannog, Kingscourt Road, Carrickmacross",Monaghan,28333.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=30+An+Crannog,+Kingscourt+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
04/04/2014,"Killygone, Newbliss",Monaghan,89500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.16590420000001,-7.1754380000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Killygone,+Newbliss,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Killygone, Rosslea Road, Co. Monaghan, Ireland",ChIJ_7kVujoZXkgR4apNccfLad8,Killeevan,Border,34042,3.951596606218677
09/04/2014,"9 Millbrook, Gallinagh",Monaghan,80000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.18712489999999,-7.2365553,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Millbrook,+Gallinagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Millbrook, Clonkeencole, Co. Monaghan, Ireland",ChIJ9a0eHVsYXkgRZ2eNjRO9EGE,Clones Rural,Border,34036,0.6839749714592455
11/04/2014,"21 Foxfield, Carrickmacross",Monaghan,112000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 PX05,53.9682796,-6.7223564,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Foxfield,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Foxfield, Magheross, Carrickmacross, Co. Monaghan, A81 PX05, Ireland",ChIJX8f35DuyYEgRIGNCzSRVnto,Carrickmacross Rural,Border,34007,0.8431299776699107
11/04/2014,"43 Mullach Glas Cresent., Monaghan",Monaghan,62507.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,RANGE_INTERPOLATED,,54.2506431,-6.9769186,"https://maps.googleapis.com/maps/api/geocode/json?address=43+Mullach+Glas+Cresent.,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","43 Mullach Glas Cres, Monaghan, Ireland",Eic0MyBNdWxsYWNoIEdsYXMgQ3JlcywgTW9uYWdoYW4sIElyZWxhbmQiGhIYChQKEgmN6vjeQZ9gSBHZfN5eoxKdiRAr,Monaghan Urban,Border,34004,0.4225323777063338
11/04/2014,"Oghill, Inniskeen, Carrickmacross",Monaghan,225000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,53.97608320000001,-6.723793,"https://maps.googleapis.com/maps/api/geocode/json?address=Oghill,+Inniskeen,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Oghill House, Meadowlands, Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJGbdRYCSyYEgRpVW6dQ-NcWY,Carrickmacross Urban,Border,34001,0.3156943820209464
14/04/2014,"10 Lough Lane, Glaslough",Monaghan,104846.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 EC44,54.315888,-6.894547600000001,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Lough+Lane,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","10 Lough Ln, Glaslough, Co. Monaghan, H18 EC44, Ireland",ChIJ6dG9HYWZYEgRB2KemupLwPQ,Glaslough,Border,34060,4.401684131596847
14/04/2014,"Dernashallog, Emyvale",Monaghan,175000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.328298,-6.976167200000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Dernashallog,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derrynashallog, Hillside, Co. Monaghan, Ireland",ChIJT99nKwScYEgR0SPkq20RGJ4,Anketell Grove,Border,34047,1.1655327820108126
15/04/2014,"7 St Macartan'S Terrace, Monaghan",Monaghan,55000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 KD96,54.24397,-6.9650678999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=7+St+Macartan'S+Terrace,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","7 St Macartans Terrace, Tirkeenan, Monaghan, H18 KD96, Ireland",ChIJIbCdLVufYEgRoxPl4BoK4Hk,Monaghan Urban,Border,34004,0.34969821617054586
17/04/2014,"11 Lough Lane, Glaslough",Monaghan,101322.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 F449,54.3159303,-6.894599299999999,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Lough+Lane,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","11 Lough Ln, Glaslough, Co. Monaghan, H18 F449, Ireland",ChIJ0R-cHYWZYEgRnh7BRtdRL0k,Glaslough,Border,34060,4.39761886112914
17/04/2014,"Rosslea Road, Clonkirk, Clones",Monaghan,20000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.18589470000001,-7.228739,"https://maps.googleapis.com/maps/api/geocode/json?address=Rosslea+Road,+Clonkirk,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Roslea Rd, Co. Monaghan, Ireland",ChIJYZmwjFkYXkgRLSVMNdgaSr0,Clones Rural,Border,34036,0.5338956980868615
25/04/2014,"Bragan, Carrickroe",Monaghan,40000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3463747,-7.1026599999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=Bragan,+Carrickroe,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Bragan, Co. Monaghan, Ireland",ChIJc08OOnAnXkgRKwQvKtGPZcA,Bragan,Border,34049,9.306679995210187
28/04/2014,"3 Woodvale, Carrickmacross, Monaghan",Monaghan,105000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Woodvale,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
28/04/2014,"4 Clonedergole, Newtownbutler Road, Clones",Monaghan,27000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.1792929,-7.2451086,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Clonedergole,+Newtownbutler+Road,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Newtownbutler Rd, Co. Monaghan, Ireland",ChIJV_2xRkkYXkgRZun00gU9aZw,Clones Rural,Border,34036,0.8243296979075765
28/04/2014,"52 Knockcarrick, Annyalla, Castleblayney",Monaghan,20000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.1590078,-6.7800574000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=52+Knockcarrick,+Annyalla,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","52 Knockcarrick, Mullaghduff, Co. Monaghan, Ireland",EiY1MiBLbm9ja2NhcnJpY2ssIENvLiBNb25hZ2hhbiwgSXJlbGFuZCIaEhgKFAoSCaGTqbWhvGBIEbcKM53-7dhFEDQ,Carrickaslane,Border,34025,0.7742271292927091
29/04/2014,"13 Woodvale, Kingscourt Rd, Carrickmacross",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,53.97264089999999,-6.727451400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Woodvale,+Kingscourt+Rd,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kingscourt Rd, Co. Monaghan, Ireland",ChIJFyc41zyyYEgRavArdx0gHtg,Carrickmacross Rural,Border,34007,0.6416139584471832
29/04/2014,"22 Glenview Dr, Killygowan, Monaghan",Monaghan,62000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 VF98,54.2402174,-6.967993000000001,"https://maps.googleapis.com/maps/api/geocode/json?address=22+Glenview+Dr,+Killygowan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","22 Glenview Dr, Killygowan, Monaghan, H18 VF98, Ireland",ChIJL1t2blyfYEgR9No0FLd63OE,Monaghan Rural,Border,34063,0.2352174532964212
01/05/2014,"3 Knockroe Glen, Knockroe",Monaghan,117000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 P286,54.2453964,-6.9886452000000014,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Knockroe+Glen,+Knockroe,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","3 Knockroe Glen, Cornacassa, Co. Monaghan, H18 P286, Ireland",ChIJe6viym-fYEgR1TVUQeznRQ4,Monaghan Rural,Border,34063,0.6296287907658168
02/05/2014,"13 Millbrook, Gallinagh",Monaghan,64875.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.18712489999999,-7.2365553,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Millbrook,+Gallinagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Millbrook, Clonkeencole, Co. Monaghan, Ireland",ChIJ9a0eHVsYXkgRZ2eNjRO9EGE,Clones Rural,Border,34036,0.6839749714592455
02/05/2014,"Newtownbutler Rd, Clones, Monaghan",Monaghan,79000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.1792929,-7.2451086,"https://maps.googleapis.com/maps/api/geocode/json?address=Newtownbutler+Rd,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Newtownbutler Rd, Co. Monaghan, Ireland",ChIJV_2xRkkYXkgRZun00gU9aZw,Clones Rural,Border,34036,0.8243296979075765
02/05/2014,"Rockview House  Aughnamullen, Latton, Castleblayney",Monaghan,247500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.0163529,-6.874782499999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Rockview+House+Aughnamullen,+Latton,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Rockview House, Ouvry, Carrickamore, Co. Monaghan, Ireland",ChIJDThadNeuYEgRmvFRCk2ZQyk,Raferagh,Border,34019,5.598020121262901
06/05/2014,"31 Mullach Glas Cresent, Monaghan",Monaghan,80128.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 XP08,54.2510516,-6.9765511,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Mullach+Glas+Cresent,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","31 Mullach Glas Cres, Kilnacloy, Monaghan, H18 XP08, Ireland",ChIJA8Wu0EGfYEgRi8VNy_E9LtA,Monaghan Urban,Border,34004,0.4223581983031782
07/05/2014,"10 Tyleadon Heights, Milltown",Monaghan,226872.26,Yes,New Dwelling house /Apartment,greater than 125 sq metres,APPROXIMATE,,54.26683440000001,-6.9868128,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Tyleadon+Heights,+Milltown,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Milltown, Drumhillock, Co. Monaghan, Ireland",ChIJd7KblxmfYEgRcqfAdlIfL0E,Bellanode,Border,34048,1.7888232022382329
09/05/2014,"2 Pearse Ave, Carrickmacross, Monaghan",Monaghan,65000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 NW29,53.9758331,-6.713615700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Pearse+Ave,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","2 Pearse Ave, Drummond Etra, Carrickmacross, Co. Monaghan, A81 NW29, Ireland",ChIJ-Q4BUC6yYEgRmhn0DFpgbcQ,Carrickmacross Urban,Border,34001,0.3505632512523537
09/05/2014,"Leonsgarve, Carrickmacross, Monaghan",Monaghan,105000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9474156,-6.7149784,"https://maps.googleapis.com/maps/api/geocode/json?address=Leonsgarve,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Leonsgarve, Co. Monaghan, Ireland",ChIJK2ywFluyYEgRAktUu6fHACY,Loughfea,Border,34018,2.7584932936480464
09/05/2014,"Mullyera, Tydavnet",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.29232500000001,-7.013764599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Mullyera,+Tydavnet,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mullyera, Co. Monaghan, Ireland",ChIJCae2PPSeYEgRIn9Tu6fHACY,Tedavnet,Border,34068,4.7499657325940285
12/05/2014,"26 Ardveagh, Ballybay",Monaghan,110132.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ROOFTOP,A75 N799,54.1319297,-6.8908773000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Ardveagh,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","26 Ardveagh, Castleblayney Rd, Knocknamaddy, Ballybay, Co. Monaghan, A75 N799, Ireland",ChIJxf_J8hSkYEgR7Bmf4jlHIP0,Ballybay Rural,Border,34021,0.7779819807349523
13/05/2014,"15 Roslea Rd, Clones, Monaghan",Monaghan,25000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 HH75,54.18273780000001,-7.2328012999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Roslea+Rd,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","15 Roslea Rd, Árd An Cloghar, Largy, Clones, Co. Monaghan, H23 HH75, Ireland",ChIJ7b3DSVcYXkgRjFKpIKl2Vzw,Clones Urban,Border,34003,0.1398029240059356
16/05/2014,"6 Mullach Glas Crescent, Monaghan",Monaghan,107224.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,RANGE_INTERPOLATED,,54.2502676,-6.976141999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Mullach+Glas+Crescent,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","6 Mullach Glas Cres, Mullaghmonaghan, Monaghan, Ireland",EiY2IE11bGxhY2ggR2xhcyBDcmVzLCBNb25hZ2hhbiwgSXJlbGFuZCIaEhgKFAoSCSs4Q91Bn2BIESh_1Wqctk0zEAY,Monaghan Urban,Border,34004,0.3598541144504325
19/05/2014,"5 Cois Locha, Glaslough St, Monaghan",Monaghan,27333.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 F750,54.3427991,-6.961489500000001,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Cois+Locha,+Glaslough+St,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","5 Cois Locha, Scarnageeragh, Emyvale, Co. Monaghan, H18 F750, Ireland",ChIJSQx_MfObYEgReZURFX8nBIk,Emyvale,Border,34057,0.2503023340938131
19/05/2014,"Apartment 1, Cois Locha, Monaghan Town",Monaghan,27333.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 KX63,54.13004189999999,-6.8254784000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+1,+Cois+Locha,+Monaghan+Town,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 Cois Locha, Doohamlat, Co. Monaghan, A75 KX63, Ireland",ChIJ344K9cCkYEgRlr9ei6MznwM,Cremartin,Border,34030,4.132087850571902
19/05/2014,"Apartment 3, Cois Locha, Glaslough Street",Monaghan,27333.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 X092,54.3426571,-6.9617198,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+3,+Cois+Locha,+Glaslough+Street,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","3 Cois Locha, Scarnageeragh, Emyvale, Co. Monaghan, H18 X092, Ireland",ChIJsfvQNvObYEgR7l5lCzUfwoE,Emyvale,Border,34057,0.2458041288981644
19/05/2014,"Apartment 4, Cois Locha, Glaslough Street",Monaghan,27333.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 XC66,54.3427363,-6.961687599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+4,+Cois+Locha,+Glaslough+Street,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","4 Cois Locha, Scarnageeragh, Emyvale, Co. Monaghan, H18 XC66, Ireland",ChIJJaBMMfObYEgRTl9B4zkko4s,Emyvale,Border,34057,0.25166400569397346
19/05/2014,"Apartment 6, Crois Locha, Glaslough Street",Monaghan,27333.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.34261,-6.9609,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+6,+Crois+Locha,+Glaslough+Street,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Cois Locha, Scarnageeragh, Co. Monaghan, Ireland",ChIJN22mL_ObYEgRuTxa4xyoQqE,Emyvale,Border,34057,0.2131784693584886
