date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,public_transport_distance,train_distance
29/05/2014,"Apt 16 Abbeylands, Longford Rd, Mullingar",Westmeath,32500.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Xpc9BjAXUgRvSZZeCJZdjE,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+16+Abbeylands,+Longford+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.531365799999996,-7.350053000000001,"16 Abbeylands, Commons, Mullingar, Co. Westmeath, N91 E261, Ireland",N91 E261,ROOFTOP,Midland,13090,Mullingar North Urban,0.19150632665951453,0.9612593512544302
29/05/2014,"Apt 17 Abbeylands, Longford Rd, Mullingar",Westmeath,32500.0,No,Second-Hand Dwelling house /Apartment,,EjAxNyBBYmJleWxhbmRzLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgn9ZJ1hGMBdSBG3ymJMPMznqhAR,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+17+Abbeylands,+Longford+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.531571,-7.3499788,"17 Abbeylands, Commons, Mullingar, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13090,Mullingar North Urban,0.16816336519881195,0.9817084358465048
29/05/2014,"Apt 18 Abbeylands, Longford Rd, Mullingar",Westmeath,32500.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Xpc9BjAXUgRHjXmTRrjmnQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+18+Abbeylands,+Longford+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.531365799999996,-7.350053000000001,"18 Abbeylands, Commons, Mullingar, Co. Westmeath, N91 E261, Ireland",N91 E261,ROOFTOP,Midland,13090,Mullingar North Urban,0.19150632665951453,0.9612593512544302
29/05/2014,"Pakenhamhall Street, Castlepollard, Westmeath",Westmeath,58000.0,No,Second-Hand Dwelling house /Apartment,,ChIJzapVDXnoXUgRhmJOQSsm-c8,"https://maps.googleapis.com/maps/api/geocode/json?address=Pakenhamhall+Street,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6807275,-7.3324431,"Pahenhamhall, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13028,Coolure,2.2259195276924184,17.554623240259424
30/05/2014,"10 Annesfield Woods, Baylough, Athlone",Westmeath,131000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkfC6bvdIXEgRxHjzFK7f5Dg,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Annesfield+Woods,+Baylough,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42466629999999,-7.9616995,"10 Annsfield Woods, Bogganfin, Athlone, Co. Westmeath, N37 HF61, Ireland",N37 HF61,ROOFTOP,Midland,13002,Athlone West Urban,0.04433437260107055,1.7243173984440263
30/05/2014,"10 Carra Vale, Mullingar, Westmeath",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJvz9wp3HAXUgR9C_jSz2RpPM,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Carra+Vale,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51787679999999,-7.3743710999999985,"10 Carra Vale, Grange South, Mullingar, Co. Westmeath, N91 Y3X0, Ireland",N91 Y3X0,ROOFTOP,Midland,13089,Mullingar Rural,1.7353486623041168,1.94114854457894
30/05/2014,"11 Grovemount, Moate",Westmeath,84000.0,No,Second-Hand Dwelling house /Apartment,,ChIJP06YXXezXUgRN7MfMn80g9U,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Grovemount,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.39013449999999,-7.7099347000000025,"11 Ballycumber Rd, Grove Mount, Magheramurry, Moate, Co. Westmeath, N37 EH94, Ireland",N37 EH94,ROOFTOP,Midland,13012,Moate,0.8629899160160531,15.478210689946664
30/05/2014,"3 Roslevin Court, Ballymahon Rd, Athlone",Westmeath,43000.0,No,Second-Hand Dwelling house /Apartment,,ChIJPaX6TgRJXEgRZxvDTQasIvk,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Roslevin+Court,+Ballymahon+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4232823,-7.9362462,"Unit 41,, Athlone Town Centre, Co Westmeath, Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13001,Athlone East Urban,0.01351635145851325,0.3588269125521325
30/05/2014,"62 St Brigids Terrace, Mullingar, Westmeath",Westmeath,111000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkSSs6xjAXUgRnCCptQK06FU,"https://maps.googleapis.com/maps/api/geocode/json?address=62+St+Brigids+Terrace,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5314442,-7.348820299999999,"62 St Bridget's Terrace, Commons, Mullingar, Co. Westmeath, N91 C2W8, Ireland",N91 C2W8,ROOFTOP,Midland,13090,Mullingar North Urban,0.18387362897749546,0.9491209203173584
30/05/2014,"70 Sarsfield Sq, Athlone, Westmeath",Westmeath,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIa1yHQlJXEgRAK0W9OH1PqU,"https://maps.googleapis.com/maps/api/geocode/json?address=70+Sarsfield+Sq,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42705770000001,-7.9283660000000005,"70 Sarsfield Square, Curragh (Mechum), Athlone, Co. Westmeath, N37 HF62, Ireland",N37 HF62,ROOFTOP,Midland,13001,Athlone East Urban,0.2685759454278614,0.4522640137287941
30/05/2014,"94 Coisnahabhain, Station Rd, Moate",Westmeath,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4zDMH2OzXUgRetOiHMQXgYw,"https://maps.googleapis.com/maps/api/geocode/json?address=94+Coisnahabhain,+Station+Rd,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3975024,-7.723287599999999,"Station Rd, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13012,Moate,0.33921518071656365,14.418175164585314
30/05/2014,"Addinstown, Delvin, Mullingar",Westmeath,82000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4V0KuKGkXUgR8r1wThRRshA,"https://maps.googleapis.com/maps/api/geocode/json?address=Addinstown,+Delvin,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6111787,-7.010000199999999,"Delvin Rd, Addinstown, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13040,Copperalley,1.6550716879673646,24.24843544362319
30/05/2014,"Clonaderrig, Ballinahown, Athlone",Westmeath,165000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn4xkPgFJXEgRgOO9Ro0a-do,"https://maps.googleapis.com/maps/api/geocode/json?address=Clonaderrig,+Ballinahown,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4239331,-7.940689799999999,"Athlone, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13001,Athlone East Urban,0.045773168700255086,0.4530460401393388
30/05/2014,"Loughnavalley, Mullingar",Westmeath,209000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Loughnavalley,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52593340000001,-7.3381377999999975,"Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.00854713430827694,0.5959715892083594
03/06/2014,"Clonbonny, Athlone, Westmeath",Westmeath,165000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn4xkPgFJXEgRgOO9Ro0a-do,"https://maps.googleapis.com/maps/api/geocode/json?address=Clonbonny,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4239331,-7.940689799999999,"Athlone, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13001,Athlone East Urban,0.045773168700255086,0.4530460401393388
04/06/2014,"124 Abbeylands, Mullingar, Westmeath",Westmeath,83000.0,No,Second-Hand Dwelling house /Apartment,,ChIJfQTIDBjAXUgRidMJS1_JaS8,"https://maps.googleapis.com/maps/api/geocode/json?address=124+Abbeylands,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.53234870000001,-7.352486899999999,"124 Abbeylands, Commons, Mullingar, Co. Westmeath, N91 R3K0, Ireland",N91 R3K0,ROOFTOP,Midland,13090,Mullingar North Urban,0.21345477202715124,1.1183890494557152
04/06/2014,"16 The Pier Market Point, Patrick St, Mullingar",Westmeath,48000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ74lHsRrAXUgRU9fAL7ThZ0Q,"https://maps.googleapis.com/maps/api/geocode/json?address=16+The+Pier+Market+Point,+Patrick+St,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5228483,-7.349591499999999,"Market Point, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13091,Mullingar South Urban,0.2168627576941164,0.2178566294318436
05/06/2014,"1 Millmount, Mullingar, Westmeath",Westmeath,112000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjdt_hanqXUgRsB6-M_RmvMY,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Millmount,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51816070000001,-7.3332967999999985,"1 Millmount, Ballinderry, Mullingar, Co. Westmeath, N91 E9N3, Ireland",N91 E9N3,ROOFTOP,Midland,13091,Mullingar South Urban,0.6875120909511382,0.9555321890489265
05/06/2014,"7 Coola Lawns, Mullingar Rd, Kilbeggan",Westmeath,85500.0,No,Second-Hand Dwelling house /Apartment,,ChIJgbqTJfW6XUgRhsjDp2lKYek,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Coola+Lawns,+Mullingar+Rd,+Kilbeggan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3694377,-7.495988900000001,"7 Coola Lawns, Kilbeggan, Co. Westmeath, N91 X8W3, Ireland",N91 X8W3,ROOFTOP,Midland,13079,Kilbeggan,0.1917802765051776,19.72386311700488
05/06/2014,"Church St, Castlepollard, Westmeath",Westmeath,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ-3mfrZnoXUgRsH0s7WNTNFI,"https://maps.googleapis.com/maps/api/geocode/json?address=Church+St,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6797365,-7.296010700000001,"5 Church St, Townparks, Castlepollard, Co. Westmeath, N91 XY47, Ireland",N91 XY47,ROOFTOP,Midland,13050,Kinturk,0.1753916903072162,17.7293903551488
06/06/2014,"17 Bellview Heights, Mullingar, Westmeath",Westmeath,94500.0,No,Second-Hand Dwelling house /Apartment,,ChIJ2edBBLvqXUgRrU7vESY8eOc,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Bellview+Heights,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5269223,-7.3211841999999985,"17 Bellview Heights, Bellview, Mullingar, Co. Westmeath, N91 V6P2, Ireland",N91 V6P2,ROOFTOP,Midland,13090,Mullingar North Urban,0.3336499360010367,1.6816092192031629
06/06/2014,"17 The Gallops, Kilbeggan, Westmeath",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJcZflDY26XUgRAJNoOlQ0N_Y,"https://maps.googleapis.com/maps/api/geocode/json?address=17+The+Gallops,+Kilbeggan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.36239310000001,-7.4978175,"17 The Gallops, Kilbeggan, Co. Westmeath, N91 N9V6, Ireland",N91 N9V6,ROOFTOP,Midland,13079,Kilbeggan,0.5792080845086865,20.46395051464621
06/06/2014,"2 Asicus Villas, Athlone",Westmeath,45000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBx_25v5IXEgRNdv2m01P-48,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Asicus+Villas,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.425822600000004,-7.9513855,"2 St Asicus Villas, Ranelagh, Athlone, Co. Westmeath, N37 P380, Ireland",N37 P380,ROOFTOP,Midland,13002,Athlone West Urban,0.11623015983414745,1.0294492360278895
06/06/2014,"Rathgarrett, Tyrellspass",Westmeath,184500.0,No,Second-Hand Dwelling house /Apartment,,ChIJIaK9oAS9XUgRIn3HGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Rathgarrett,+Tyrellspass,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3773442,-7.3521054,"Rathgarrett, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13055,Ballykilmore,2.0899507701230235,16.15426982376617
09/06/2014,"9 Valley Bungalows, Mullingar, Westmeath",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ6Ynk_hHAXUgRS0jIEYpN5OE,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Valley+Bungalows,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52176189999999,-7.3583240000000005,"9 Valley Bungalows, Mullingar, Co. Westmeath, N91 X6E5, Ireland",N91 X6E5,ROOFTOP,Midland,13090,Mullingar North Urban,0.7322922913471663,0.806391060834851
10/06/2014,"20 Glenmore Wood, Dublin Road, Mullingar",Westmeath,162951.54,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,EjMyMCBHbGVubW9yZSBXb29kLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgnDJX7er-pdSBEtUuwrc9e82RAU,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Glenmore+Wood,+Dublin+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52228829999999,-7.322391900000001,"20 Glenmore Wood, Bellview, Mullingar, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13091,Mullingar South Urban,0.4225013881676274,1.5394879899443266
10/06/2014,"5 Cionn Torc, Castlepollard",Westmeath,67000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJhzGJj5foXUgRCL_tjVb-YkY,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Cionn+Torc,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.67727110000001,-7.294827599999999,"5 Cionn Torc, Townparks, Castlepollard, Co. Westmeath, N91 X2Y9, Ireland",N91 X2Y9,ROOFTOP,Midland,13050,Kinturk,0.3441154060069003,17.4748707834974
11/06/2014,"17 Glenmore Wood, Dublin Road, Mullingar",Westmeath,174950.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,EjMxNyBHbGVubW9yZSBXb29kLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgnJzh90sOpdSBHjpkekZKloNBAR,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Glenmore+Wood,+Dublin+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5242501,-7.3199788,"17 Glenmore Wood, Mullingar, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13089,Mullingar Rural,0.16853304890188384,1.7067009010063825
11/06/2014,"2 Stonebridge Park, Rochfortbridge, Westmeath",Westmeath,105000.0,No,Second-Hand Dwelling house /Apartment,,ChIJVVCJ9w-WXUgREsAdnIkE9pQ,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Stonebridge+Park,+Rochfortbridge,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.41749520000001,-7.294464399999999,"2 Stonebridge Park, Rahanine, Rochfortbridge, Co. Westmeath, N91 TK61, Ireland",N91 TK61,ROOFTOP,Midland,13061,Castlelost,0.7524669978536349,12.166033345705841
11/06/2014,"Teach Spideoige, Multyfarnham, Westmeath",Westmeath,169000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCczxEm7CXUgRE4y6kCRVWTE,"https://maps.googleapis.com/maps/api/geocode/json?address=Teach+Spideoige,+Multyfarnham,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6243328,-7.380760499999999,"Teach Spideoige, Multyfarnham, Co. Westmeath, Ireland",,ROOFTOP,Midland,13092,Multyfarnham,2.782131938526796,11.49416710322638
11/06/2014,"Toher, Finea",Westmeath,57500.0,No,Second-Hand Dwelling house /Apartment,,ChIJrWGNlyrnXUgRZKsz7PImWUA,"https://maps.googleapis.com/maps/api/geocode/json?address=Toher,+Finea,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.77048259999999,-7.3452752000000014,"Togher, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13029,Finnea,0.22529333541202584,27.51596817659689
12/06/2014,"24 Arduliaun Heights, Mullingar",Westmeath,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ7aQZWWvAXUgRPf7fYzsVZfs,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Arduliaun+Heights,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52656409999999,-7.3683070000000015,"24 Ardilaun Heights, Rathgowan, Mullingar, Co. Westmeath, N91 R9F6, Ireland",N91 R9F6,ROOFTOP,Midland,13089,Mullingar Rural,0.9738839171062444,1.5081704452890763
12/06/2014,"Griffinstown, Kinnegad",Westmeath,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJHT1-2U2SXUgRwFgV201vBB8,"https://maps.googleapis.com/maps/api/geocode/json?address=Griffinstown,+Kinnegad,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.46753390000001,-7.1459899999999985,"Griffinstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13074,Griffinstown,2.2588401920587287,14.564132667082909
13/06/2014,"3 3 Shanlo House, Abbey Rd, Athlone",Westmeath,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJNU2O7qpJXEgRUJV73ylGO6I,"https://maps.googleapis.com/maps/api/geocode/json?address=3+3+Shanlo+House,+Abbey+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.431203000000004,-7.9453701,"Flat 1, Shanlo House, Abbey Rd, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.41733936575798186,0.7789797073479217
13/06/2014,"5 Mount Prospect Apt, Mullingar, Westmeath",Westmeath,106000.0,No,Second-Hand Dwelling house /Apartment,,ChIJDdMRAB3AXUgR3RvEhSenihA,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Mount+Prospect+Apt,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52525470000001,-7.341441400000001,"5 Mount St, Commons, Mullingar, Co. Westmeath, N91 PE80, Ireland",N91 PE80,ROOFTOP,Midland,13091,Mullingar South Urban,0.09800170805775464,0.3741406357635388
13/06/2014,"Graffanstown  Bracklyn, Delvin, Mullingar",Westmeath,226000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ6Z7BgYTtXUgR2q8rVRjwBVc,"https://maps.googleapis.com/maps/api/geocode/json?address=Graffanstown+Bracklyn,+Delvin,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.574546,-7.129855099999999,"Graffanstown, Williamstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13048,Killulagh,1.6893402967744826,15.374719476326954
13/06/2014,"Wardenstown, Killucan",Westmeath,49000.0,No,Second-Hand Dwelling house /Apartment,,ChIJO0dpH6eSXUgREQ9GefaKbGc,"https://maps.googleapis.com/maps/api/geocode/json?address=Wardenstown,+Killucan,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.511467,-7.1085531999999985,"Wardenstown, Greenhills, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13067,Derrymore,0.3872863290322503,15.731129574261892
16/06/2014,"19 Glenmore Wood, Mullingar",Westmeath,163000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJn_AuPbDqXUgRwHK4mtLaTAQ,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Glenmore+Wood,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52223910000001,-7.322079,"19 Glenmore Wood, Dublin Rd, Bellview, Mullingar, Co. Westmeath, N91 T2CA, Ireland",N91 T2CA,ROOFTOP,Midland,13091,Mullingar South Urban,0.4110232617133292,1.560349890016436
16/06/2014,"Main St, Tyrrellspass, Westmeath",Westmeath,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJPYU9GFu8XUgRODcwI55IwQ0,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+St,+Tyrrellspass,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.388532,-7.377328899999997,"Main St, Ballykilmore, Tyrrellspass, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13055,Ballykilmore,0.13041189030990016,15.050478979563543
17/06/2014,"26 Tircroghan, Mullingar Rd, Kinnegad",Westmeath,170000.0,No,Second-Hand Dwelling house /Apartment,,ChIJtVRTBxOSXUgRGpMYjKB9GJA,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Tircroghan,+Mullingar+Rd,+Kinnegad,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.45791939999999,-7.1086519999999975,"26 Tircroghan, Kinnegad, Co. Westmeath, N91 VW20, Ireland",N91 VW20,ROOFTOP,Midland,13083,Kinnegad,0.10463726961302038,17.257194707296016
17/06/2014,"58 Ushnagh Court, Mullingar, Westmeath",Westmeath,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJZR_AzgPAXUgRUh_FaJyObFk,"https://maps.googleapis.com/maps/api/geocode/json?address=58+Ushnagh+Court,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5181566,-7.340169200000001,"Ushnagh Court, Lynn Rd, Ballinderry, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.3414189744320536,0.6100088917610189
17/06/2014,"65 Old Willow Park, Athlone",Westmeath,42000.0,No,Second-Hand Dwelling house /Apartment,,ChIJJwiAFWlJXEgRUvm14JT4iv0,"https://maps.googleapis.com/maps/api/geocode/json?address=65+Old+Willow+Park,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.414833200000004,-7.9032667000000005,"Willow Park, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13003,Athlone East Rural,0.14301290499081346,2.4880687807659974
17/06/2014,"Crookedwood, Mullingar, Westmeath",Westmeath,190000.0,No,Second-Hand Dwelling house /Apartment,,ChIJIdcbyhHAXUgRgJQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Crookedwood,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52593340000001,-7.3381377999999975,"Mullingar, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13091,Mullingar South Urban,0.00854713430827694,0.5959715892083594
17/06/2014,"Crowinstown, Delvin, Westmeath",Westmeath,75000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjav591nxXUgRZXh5gOV7vXI,"https://maps.googleapis.com/maps/api/geocode/json?address=Crowinstown,+Delvin,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6223703,-7.0338550999999985,"Crowinstown Lough, Loughanstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13034,Ballinlough,1.2833457417054306,23.375011716219632
18/06/2014,"23 Derravaragh Abbey, Multyfarnham, Westmeath",Westmeath,150000.0,No,Second-Hand Dwelling house /Apartment,,ChIJaemUPkLCXUgRf7pfPUEQSGQ,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Derravaragh+Abbey,+Multyfarnham,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.62372,-7.395555199999999,"23 Derravaragh Abbey, Abbeyland, Multyfarnham, Co. Westmeath, N91 V5X6, Ireland",N91 V5X6,ROOFTOP,Midland,13092,Multyfarnham,1.8984857313628127,11.664227425206787
18/06/2014,"Apt No 7 Block B, Irishtown Central, Athlone",Westmeath,65000.0,No,Second-Hand Dwelling house /Apartment,,Ek9ObyA3IEJsb2NrIEIsIElyaXNodG93biBDZW50cmFsLCBHb2xkZW4gSXNsYW5kLCBBdGhsb25lLCBDby4gV2VzdG1lYXRoLCBJcmVsYW5kIigaJgoWChQKEgnjK0X5BElcSBGLlhdlo6ODTBIMTm8gNyBCbG9jayBC,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+No+7+Block+B,+Irishtown+Central,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42171479999999,-7.9346917,"No 7 Block B, Irishtown Central, Golden Island, Loughanaskin, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.06087291877664575,0.5297183544918934
